numeric__current_account_pct,numeric__debt_service_pct,numeric__external_debt_pct,numeric__fdi_inflows,numeric__fx_reserves_months,numeric__gni_per_capita_growth,numeric__gov_expenditure,numeric__inflation,numeric__trade_openness,numeric__unemployment,nominal_categorical__region_East Asia & Pacific,nominal_categorical__region_Europe & Central Asia,nominal_categorical__region_Latin America & Caribbean ,"nominal_categorical__region_Middle East, North Africa, Afghanistan & Pakistan",nominal_categorical__region_North America,nominal_categorical__region_South Asia,nominal_categorical__region_Sub-Saharan Africa ,nominal_categorical__income_group_High income,nominal_categorical__income_group_Low income,nominal_categorical__income_group_Lower middle income,nominal_categorical__income_group_Not classified,nominal_categorical__income_group_Upper middle income,nominal_categorical__lending_type_Blend,nominal_categorical__lending_type_IBRD,nominal_categorical__lending_type_IDA,nominal_categorical__lending_type_Not classified,ordinal_categorical__is_crisis_decade,passthrough__high_external_debt,passthrough__gdp_per_capita_log,gdp_shock
-0.5439875467428836,0.0,0.0,0.5097190545042919,-0.41344907126832453,-2.038588644883217,-0.2623811411845875,-0.9945407723262474,0.008700158979434384,1.877575575274477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.314011905209883,0
0.21323483217105596,-0.5182623319215286,-0.9029800045397308,-0.6813534075391218,0.3542882302099865,0.4425149441630047,-0.8584729272682482,0.04040933769025921,-0.48979627603729553,-0.5824936080613627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.665353755424788,0
2.399830737819007,-4.577799536761027,-2.0186423764969224,-0.7568429245201059,9.814736857683625,3.085203145964963,0.577338035430894,1.0153705773421988,0.8483342525668319,2.214468341103925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,8.348561162104675,0
1.1402962592646273,-5.358067278727768,-0.8274854273255939,2.017883638067056,-0.2961220888925304,-0.10754243276094311,-0.05668642539703989,-0.5159240089119819,0.5263836853013272,0.5438411791246803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.952171500908861,0
-0.4703033769909119,10.397118284413953,0.40410914357623423,-0.6796422812394505,-1.1172659822523126,0.08079067985423055,-0.05668642539703989,1.0983378360572549,-0.4387678941006438,-0.39524740562490596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.17500324247396,0
-0.9681064648203521,-4.9566795892218884,-1.7996603770136546,1.4765003199034594,0.5614499821592022,-0.10754243276094311,-0.05668642539703989,0.3487463815395748,0.7064182847709614,-0.39524740562490596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.791987188577459,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,-0.8347837273495272,0.16818350294298945,0.25450771988070653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.955115315290033,0
-0.9172181794680687,0.0,0.0,-0.6549625842360509,0.2993490156171338,0.08470700038628129,3.42880652617613,19.037670222836358,0.06198231989233053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.864668312387186,0
0.5172067883323016,0.0,0.0,0.031042859130810115,-0.089413674941841,0.0,0.9283071545206035,-0.3995812975258814,0.3914108557697762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.867041306193274,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,0.9283071545206035,-0.3995812975258814,11.326373093715363,1.1340051135509097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.73686592564271,0
0.7565701500200419,-2.2926684438627127,-1.1969237008572606,-0.6611974899085905,2.1444442502834447,-0.09631725569063074,-0.05668642539703989,-0.5604770415081703,-0.5788314173558791,1.258535118062866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.450827592374355,0
-0.18714299980763272,0.0,0.0,2.226039013069761,0.9532670387087874,0.16677351662207587,1.046416629474588,-0.31052509470453415,0.7948603679906585,0.6936381410738454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,9.436992675153617,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,0.9283071545206035,-0.3995812975258814,0.9676086841194438,2.9002857572567304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.260095264022814,0
-2.0391741882177596,0.0,0.0,-0.7022242101800353,-1.0710296709879128,0.0,0.9283071545206035,-0.9498380964382757,0.21322874289113214,0.2231914573620093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.192757094991178,0
0.5172067883323016,0.0,0.0,-0.32186338452149643,-0.089413674941841,0.0,0.9283071545206035,-0.3995812975258814,-1.0069481756333007,1.5439915776808537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.155481928236014,0
0.5172067883323016,0.0,0.0,-0.6656679057703624,-0.089413674941841,0.0,0.9283071545206035,0.2120225423795124,-1.2389197777153376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.554944867527741,0
0.0,-0.37918190966168186,-1.0,0.07667202378205562,0.41062889009183295,0.23033164958563962,0.0,0.2737459288605928,0.0,0.4578132049932321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.275763075414874,0
-1.9782854040487268,-5.181731754551815,-1.4032291925090654,0.6044198562819466,0.25172463637400483,1.0018873702709028,-0.558589118608449,1.1690345049819058,-0.27805620930633473,-0.8987817716949916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.732209833496771,0
-0.040182681751686274,-2.930070008883378,-1.6916562009567429,0.10001158725141474,1.2489745455228556,-0.32371347056753574,-0.7234990872097785,-0.4929318617535974,-0.5538887937064587,-0.8843435103023011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,7.254884878703265,0
-0.06835893451523486,-0.5479809631530945,-2.0918833629049978,-0.2450687983320018,0.10511546580169216,-0.10754243276094311,-0.05668642539703989,0.18223558033995277,-0.071452897384921,-0.39524740562490596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.157987091204242,0
0.2876743145090705,0.0,0.0,-0.3985699813596227,2.476828359399723,0.0,1.983789693175211,0.5456427816677815,-0.7982737520981973,1.1003158369679649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.67139256849239,0
3.7901000627913515,-6.004891093174653,-2.49033469755408,0.2986474004698963,0.5385880961960542,-11.873457426278016,4.41097187330548,-0.8453211137753331,-0.17653841813133986,-0.8362159723266657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,7.185078596836018,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,0.9283071545206035,0.6242509668212477,0.3914108557697762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.20311394105745,0
-1.8577224485285981,0.0,0.0,3.6898367752952628,1.8678537636125347,0.0,0.4090063905910348,-1.051074053684966,0.3914108557697762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,9.958622195083098,0
0.33860468324006665,0.5668930795289042,-0.44816121854149527,0.2653317610026019,0.7773662790375072,-3.3843834392221206,-0.4465482052779,-0.3270322378915118,0.20473836833566236,-0.713791547601143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,8.562216737174666,1
-2.212982773610364,-4.882376403665811,-1.729586752606473,1.3458439382473655,0.660895572967691,2.0559374028500694,-0.7398289213117512,0.25541718337425334,-1.0103924576516454,-0.6370882839524741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.805467694156183,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,0.9283071545206035,-0.1575106520867775,0.3914108557697762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.841648929132589,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,0.9283071545206035,-0.3995812975258814,0.3914108557697762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,9.991187895004272,0
-0.042166327069108236,4.435170543032632,-0.2456483317697697,-0.6948306562784752,0.8816081887219324,-0.880919475619857,-0.05668642539703989,0.4083574565242336,-0.2714901430923611,-0.39524740562490596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.688306637093999,0
2.397862065055549,0.0,0.0,-0.33760386253822106,-1.6983301996929185,-3.686785746097204,2.3715197615010517,-0.9461623912787042,2.0940904963037315,-0.44728530606106176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,10.035033446477938,1
-0.4335952218322477,0.0,0.0,-0.49300495256471416,0.562430985868645,0.0,0.9283071545206035,-0.3995812975258814,-0.10870740569739232,-0.7174011129493155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.789692609459044,0
0.5172067883323016,0.0,0.0,-0.6577921728309076,-0.089413674941841,-0.2030768046018974,2.1332029263319967,-0.6366260582143729,0.5375120696704105,-0.48308016243044055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.579328910212183,0
0.4747372433926193,0.260414149927305,-2.0361407542350163,-0.3601651816465123,3.452723040933456,2.365854922617918,-0.49127152691886705,-0.23236905935367722,-0.6457417388035512,0.3287712437960595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.854072358708038,0
2.1348277891846394,0.0,0.0,0.7652780081948342,-1.7758998451945407,0.3419359900095168,1.6697721732338622,-0.6664701025802217,2.418446713350603,-0.6052037900436157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.083438806338028,0
-0.06835893451523486,-0.5479809631530945,-0.6820993043724284,-0.027571422147852555,0.10511546580169216,-0.10754243276094311,-0.05668642539703989,0.18223558033995277,-0.071452897384921,-0.39524740562490596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.952532589538033,0
0.006372441498952083,15.358585254655287,-0.1964097670154307,0.31867591631661524,5.371870876829357,-7.1766753132834396,1.3124789279028715,-0.5177583509422357,-0.8520091580340791,2.8650924951120467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,8.681343179480681,1
-2.6430489223869373,4.867812900413431,4.15019428956714,-0.4034139791308008,-0.31397139179520317,-0.10754243276094311,0.31117507472700145,-0.27394139553696467,1.6812412339100113,4.057452248458414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,8.09096748356382,0
0.0,-0.37918190966168186,-0.08625061541951225,1.6484144375381355,0.41062889009183295,1.8446715665353697,0.0,0.7019140414368322,-0.22280267053395295,2.6295683561437806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,8.350849651307245,0
-0.4827932116676985,4.940567520273439,5.440357853029486,-0.02928240567073198,-0.4295454882435319,5.705982133879448,-0.7398289213117512,0.18872102350814707,-0.4113997592017429,-1.1114453301248308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.425824026152221,0
0.5172067883323016,0.0,0.0,0.020631985233157665,-0.089413674941841,0.0,0.9283071545206035,-0.3995812975258814,0.3914108557697762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.792086096397978,0
0.26367335739513686,-4.4276226077321175,-2.0847039200527644,-0.672947243953749,-0.266955788114679,-0.10754243276094311,-0.05668642539703989,0.18223558033995277,-0.4409630995798338,-0.39524740562490596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.344229939444856,0
-2.7765233078105127,0.0,0.0,44.01684977298104,-1.7035491145344472,0.0,0.9283071545206035,-0.3995812975258814,1.0018623008802539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,11.227901784193584,1
0.7495431549390188,0.0,0.0,0.5534025184472736,-1.053500919019501,-0.3403933972264352,2.0459073278949433,-0.6590683246098702,-0.23384519946741034,0.7140923447134908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.481375840933726,0
-0.06835893451523486,-0.2885215490748949,-0.4601963392596153,0.5384041059574067,0.10511546580169216,10.688384025165679,-0.05668642539703989,-0.43199291014531394,0.8120692081402909,4.112798917130395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,7.430115528782572,0
4.216683415582905,0.0,0.0,0.5597127403312504,1.489801107985474,1.9192724737365714,0.9355003417577051,-0.5504982470567087,0.12413705195257582,-0.9207399608963753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,11.221633372177147,0
0.0,-0.37918190966168186,-1.0,0.07667202378205562,0.41062889009183295,0.23033164958563962,0.0,0.03950423371935396,0.0,0.4578132049932321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.115283898610782,0
0.0,-0.37918190966168186,-1.0,-0.42759261368521784,0.41062889009183295,25.130980806237837,1.0187864242186684,1.427582277277877,0.11751140104272305,0.4578132049932321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.808136721511447,0
0.2353240619793806,-0.09422431134412522,-1.660324339437982,0.11202731933382132,-1.008102617061749,2.962761983561614,-0.8129037340715486,0.4968889357221353,-0.5440373282385691,0.4578132049932321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.637205134650982,0
